permno;date;ret
11850.0;1985-08-30;0.02095238119363785
11850.0;1985-09-30;-0.01658767834305763
11850.0;1985-10-31;0.0602409653365612
11850.0;1985-11-29;-0.01318181864917278
11850.0;1985-12-31;0.03278688341379166
11850.0;1986-01-31;-0.06122449040412903
11850.0;1986-02-28;0.02705314010381699
11850.0;1986-03-31;0.06698564440011978
11850.0;1986-04-30;0.01569506712257862
11850.0;1986-05-30;0.0732891857624054
11850.0;1986-06-30;0.0167014617472887
11850.0;1986-07-31;-0.002053388161584735
11850.0;1986-08-29;0.1485596746206284
11850.0;1986-09-30;-0.0235934667289257
11850.0;1986-10-31;0.01115241646766663
11850.0;1986-11-28;0.03161764517426491
11850.0;1986-12-31;0.01263537909835577
11850.0;1987-01-30;0.1800356507301331
11850.0;1987-02-27;-0.04199395701289177
11850.0;1987-03-31;0.09409888088703156
11850.0;1987-04-30;0.01020408142358065
11850.0;1987-05-29;0.01471861451864243
11850.0;1987-06-30;0.07183907926082611
11850.0;1987-07-31;0.009383377619087696
11850.0;1987-08-31;0.06905710697174072
11850.0;1987-09-30;-0.02383939735591412
11850.0;1987-10-30;-0.1233933195471764
11850.0;1987-11-30;-0.126099705696106
11850.0;1987-12-31;0.03741496428847313
11850.0;1988-01-29;0.1016393452882767
11850.0;1988-02-29;0.02678571455180645
11850.0;1988-03-31;-0.01466275658458471
11850.0;1988-04-29;0.0684523805975914
11850.0;1988-05-31;0.015041783452034
11850.0;1988-06-30;0.008333333767950535
11850.0;1988-07-29;0.04407713562250137
11850.0;1988-08-31;-0.006860157940536737
